family,method,encoder,dict_learner,dict_learner_impl,implementation,dataset,atoms,classifier,source,n_seeds,status,macro_precision,macro_recall,macro_f1,macro_pr_auc,minority_precision,minority_recall,minority_f1,minority_pr_auc,accuracy,roc_auc,mcc,macro_f1_std,minority_f1_std,minority_pr_auc_std,mcc_std,roc_auc_std,threshold,fit_seconds,run_started,run_id
pipeline,fsm+csfddl,fsm,csfddl,csfddl_gpu,fsm_csfddl_gpu,nci_full,128,GradientBoosting,mccv,2,ok,0.676401,0.672683,0.673937,0.659973,0.383528,0.375,0.378062,0.33436,0.942429,0.827338,0.348582,0.016687,0.034156,0.01889,0.032928,0.019378,,119.55,20260808_083523,mc_cv_fsm_csfddl_gpu_nci_full_atoms128_20260808_083523_20260808_084524
pipeline,fsm+csfddl,fsm,csfddl,csfddl_gpu,fsm_csfddl_gpu,nci_full,128,LinearSVM,mccv,2,ok,0.621266,0.65144,0.6257,0.598973,0.274843,0.351923,0.292363,0.2122,0.922848,0.810543,0.264583,0.014045,0.041303,0.005627,0.042247,0.003903,,119.55,20260808_083523,mc_cv_fsm_csfddl_gpu_nci_full_atoms128_20260808_083523_20260808_084524
pipeline,fsm+csfddl,fsm,csfddl,csfddl_gpu,fsm_csfddl_gpu,nci_full,128,RandomForest,mccv,2,ok,0.672991,0.709863,0.688502,0.674406,0.37297,0.457692,0.409526,0.361684,0.938369,0.841921,0.380461,0.011561,0.024973,0.000725,0.027514,0.002613,,119.55,20260808_083523,mc_cv_fsm_csfddl_gpu_nci_full_atoms128_20260808_083523_20260808_084524
pipeline,fsm+csfddl,fsm,csfddl,csfddl_gpu,fsm_csfddl_gpu,nci_full,256,LogisticRegression,mccv,2,ok,0.610372,0.654984,0.626574,0.609876,0.252769,0.363462,0.296064,0.236709,0.919148,0.792716,0.260755,0.001536,0.008996,0.014468,0.011636,0.002123,,186.49,20260808_083641,mc_cv_fsm_csfddl_gpu_nci_full_atoms256_20260808_083641_20260808_085214
pipeline,fsm+csfddl,fsm,csfddl,csfddl_gpu,fsm_csfddl_gpu,nci_full,256,GradientBoosting,mccv,2,ok,0.710937,0.647121,0.668417,0.672913,0.455157,0.313462,0.363161,0.360732,0.949468,0.81174,0.348572,0.026532,0.055513,0.037062,0.037175,0.00694,,186.49,20260808_083641,mc_cv_fsm_csfddl_gpu_nci_full_atoms256_20260808_083641_20260808_085214
pipeline,fsm+csfddl,fsm,csfddl,csfddl_gpu,fsm_csfddl_gpu,nci_full,256,LinearSVM,mccv,2,ok,0.619111,0.682611,0.634821,0.623779,0.26724,0.428846,0.316554,0.263995,0.912561,0.805362,0.289854,0.012824,0.00784,0.014554,0.002746,0.004695,,186.49,20260808_083641,mc_cv_fsm_csfddl_gpu_nci_full_atoms256_20260808_083641_20260808_085214
pipeline,fsm+csfddl,fsm,csfddl,csfddl_gpu,fsm_csfddl_gpu,nci_full,256,RandomForest,mccv,2,ok,0.668632,0.701351,0.683191,0.659664,0.365097,0.440385,0.399166,0.33357,0.937827,0.82685,0.368511,0.00749,0.014811,0.00195,0.01581,0.000982,,186.49,20260808_083641,mc_cv_fsm_csfddl_gpu_nci_full_atoms256_20260808_083641_20260808_085214
pipeline,fsm+csfddl,fsm,csfddl,csfddl_gpu,fsm_csfddl_gpu,nci_full,512,LogisticRegression,mccv,2,ok,0.611591,0.659129,0.629056,0.607765,0.254805,0.373077,0.301498,0.229231,0.918336,0.815508,0.266004,0.015978,0.025216,0.04463,0.025282,0.021349,,233.73,20260808_081541,mc_cv_fsm_csfddl_gpu_nci_full_atoms512_20260808_081541_20260808_083511
pipeline,fsm+csfddl,fsm,csfddl,csfddl_gpu,fsm_csfddl_gpu,nci_full,512,GradientBoosting,mccv,2,ok,0.675483,0.673801,0.67247,0.667285,0.381548,0.378846,0.37588,0.347603,0.941076,0.829854,0.347483,0.000597,0.005777,0.02343,0.000978,0.008391,,233.73,20260808_081541,mc_cv_fsm_csfddl_gpu_nci_full_atoms512_20260808_081541_20260808_083511
pipeline,fsm+csfddl,fsm,csfddl,csfddl_gpu,fsm_csfddl_gpu,nci_full,512,LinearSVM,mccv,2,ok,0.6204,0.699132,0.646941,0.615984,0.268349,0.459615,0.338636,0.244823,0.91617,0.828428,0.309591,0.0236,0.04632,0.039252,0.053462,0.025292,,233.73,20260808_081541,mc_cv_fsm_csfddl_gpu_nci_full_atoms512_20260808_081541_20260808_083511
pipeline,fsm+csfddl,fsm,csfddl,csfddl_gpu,fsm_csfddl_gpu,nci_full,512,RandomForest,mccv,2,ok,0.701573,0.702192,0.701424,0.686035,0.431084,0.432692,0.430977,0.384225,0.9464,0.852698,0.40338,2.6e-05,0.001779,0.0081,1.1e-05,0.006284,,233.73,20260808_081541,mc_cv_fsm_csfddl_gpu_nci_full_atoms512_20260808_081541_20260808_083511
pipeline,fsm+csfddl,fsm,csfddl,csfddl_gpu,fsm_csfddl_gpu,nci_full,1024,LogisticRegression,mccv,2,ok,0.610536,0.658546,0.627452,0.600822,0.25272,0.371154,0.297938,0.216907,0.918968,0.806038,0.263685,0.013747,0.032938,0.017778,0.038167,0.01261,,342.33,20260808_081347,mc_cv_fsm_csfddl_gpu_nci_full_atoms1024_20260808_081347_20260808_084124
pipeline,fsm+csfddl,fsm,csfddl,csfddl_gpu,fsm_csfddl_gpu,nci_full,1024,GradientBoosting,mccv,2,ok,0.698733,0.68531,0.688716,0.688189,0.427008,0.398077,0.405965,0.391258,0.945587,0.831602,0.38122,0.004584,0.013475,0.004884,0.006315,0.016347,,342.33,20260808_081347,mc_cv_fsm_csfddl_gpu_nci_full_atoms1024_20260808_081347_20260808_084124
pipeline,fsm+csfddl,fsm,csfddl,csfddl_gpu,fsm_csfddl_gpu,nci_full,1024,LinearSVM,mccv,2,ok,0.635918,0.682336,0.654711,0.617741,0.301329,0.411538,0.347684,0.250412,0.927721,0.821168,0.314758,0.01323,0.026622,0.032351,0.029292,0.008082,,342.33,20260808_081347,mc_cv_fsm_csfddl_gpu_nci_full_atoms1024_20260808_081347_20260808_084124
pipeline,fsm+csfddl,fsm,csfddl,csfddl_gpu,fsm_csfddl_gpu,nci_full,1024,RandomForest,mccv,2,ok,0.718782,0.713526,0.713424,0.693378,0.464426,0.453846,0.453703,0.399186,0.948836,0.851946,0.429977,0.001897,0.007675,0.001583,0.002887,0.011684,,342.33,20260808_081347,mc_cv_fsm_csfddl_gpu_nci_full_atoms1024_20260808_081347_20260808_084124
pipeline,fsm+aksvd,fsm,aksvd,aksvd,fsm_aksvd,nci_full,128,LogisticRegression,mccv,5,ok,0.602087,0.646515,0.617268,0.585614,0.236965,0.349231,0.279244,0.188739,0.9159,0.782652,0.243399,0.005957,0.01461,0.013064,0.018285,0.012692,,183.97,20260804_221845,mc_cv_fsm_aksvd_nci_full_atoms128_20260804_221845_20260804_224849
pipeline,fsm+aksvd,fsm,aksvd,aksvd,fsm_aksvd,nci_full,128,GradientBoosting,mccv,5,ok,0.608079,0.650135,0.623285,0.60183,0.24866,0.354615,0.29016,0.222377,0.917921,0.765925,0.25393,0.015066,0.024367,0.020376,0.025264,0.02344,,183.97,20260804_221845,mc_cv_fsm_aksvd_nci_full_atoms128_20260804_221845_20260804_224849
pipeline,fsm+aksvd,fsm,aksvd,aksvd,fsm_aksvd,nci_full,128,LinearSVM,mccv,5,ok,0.597355,0.648013,0.613317,0.584607,0.227268,0.356923,0.273669,0.187271,0.911785,0.778431,0.238522,0.002812,0.012018,0.01513,0.016207,0.013616,,183.97,20260804_221845,mc_cv_fsm_aksvd_nci_full_atoms128_20260804_221845_20260804_224849
pipeline,fsm+aksvd,fsm,aksvd,aksvd,fsm_aksvd,nci_full,128,RandomForest,mccv,5,ok,0.670595,0.677561,0.673314,0.646788,0.371401,0.387692,0.37803,0.309682,0.940227,0.80524,0.347532,0.017428,0.033507,0.018092,0.035154,0.016602,,183.97,20260804_221845,mc_cv_fsm_aksvd_nci_full_atoms128_20260804_221845_20260804_224849
pipeline,fsm+aksvd,fsm,aksvd,aksvd,fsm_aksvd,nci_full,256,LogisticRegression,mccv,5,ok,0.600801,0.643305,0.615527,0.581515,0.234726,0.343077,0.276041,0.180938,0.915358,0.776368,0.23933,0.014248,0.025222,0.022425,0.027254,0.022094,,190.23,20260804_214636,mc_cv_fsm_aksvd_nci_full_atoms256_20260804_214636_20260804_221717
pipeline,fsm+aksvd,fsm,aksvd,aksvd,fsm_aksvd,nci_full,256,GradientBoosting,mccv,5,ok,0.616466,0.651922,0.630254,0.607412,0.265343,0.353077,0.301427,0.233606,0.922722,0.766491,0.265433,0.016267,0.028091,0.035207,0.029503,0.023732,,190.23,20260804_214636,mc_cv_fsm_aksvd_nci_full_atoms256_20260804_214636_20260804_221717
pipeline,fsm+aksvd,fsm,aksvd,aksvd,fsm_aksvd,nci_full,256,LinearSVM,mccv,5,ok,0.596528,0.633014,0.606919,0.576529,0.227129,0.324615,0.260484,0.171705,0.912471,0.772561,0.224093,0.015988,0.022887,0.020027,0.023172,0.02025,,190.23,20260804_214636,mc_cv_fsm_aksvd_nci_full_atoms256_20260804_214636_20260804_221717
pipeline,fsm+aksvd,fsm,aksvd,aksvd,fsm_aksvd,nci_full,256,RandomForest,mccv,5,ok,0.647531,0.685563,0.662954,0.638817,0.324308,0.413846,0.361956,0.293891,0.931781,0.801428,0.330231,0.008453,0.017894,0.030083,0.019742,0.02,,190.23,20260804_214636,mc_cv_fsm_aksvd_nci_full_atoms256_20260804_214636_20260804_221717
pipeline,fsm+aksvd,fsm,aksvd,aksvd,fsm_aksvd,nci_full,512,LogisticRegression,mccv,5,ok,0.59736,0.640676,0.613028,0.581092,0.228104,0.338462,0.27147,0.182493,0.914528,0.757031,0.233642,0.021869,0.040267,0.035839,0.044114,0.024831,,260.82,20260804_205623,mc_cv_fsm_aksvd_nci_full_atoms512_20260804_205623_20260804_213349
pipeline,fsm+aksvd,fsm,aksvd,aksvd,fsm_aksvd,nci_full,512,GradientBoosting,mccv,5,ok,0.602949,0.605756,0.596633,0.575219,0.242751,0.259231,0.23574,0.173895,0.919762,0.717681,0.202754,0.018392,0.027686,0.029982,0.035509,0.021798,,260.82,20260804_205623,mc_cv_fsm_aksvd_nci_full_atoms512_20260804_205623_20260804_213349
pipeline,fsm+aksvd,fsm,aksvd,aksvd,fsm_aksvd,nci_full,512,LinearSVM,mccv,5,ok,0.593949,0.6335,0.606613,0.57435,0.221931,0.323846,0.258903,0.170023,0.914095,0.748833,0.222304,0.019799,0.040197,0.03295,0.043068,0.027243,,260.82,20260804_205623,mc_cv_fsm_aksvd_nci_full_atoms512_20260804_205623_20260804_213349
pipeline,fsm+aksvd,fsm,aksvd,aksvd,fsm_aksvd,nci_full,512,RandomForest,mccv,5,ok,0.635387,0.623652,0.628629,0.604774,0.306136,0.279231,0.290912,0.22945,0.935752,0.757942,0.258314,0.018689,0.034082,0.04019,0.037906,0.030396,,260.82,20260804_205623,mc_cv_fsm_aksvd_nci_full_atoms512_20260804_205623_20260804_213349
pipeline,fsm+aksvd,fsm,aksvd,aksvd,fsm_aksvd,nci_full,1024,LogisticRegression,mccv,5,ok,0.600995,0.636246,0.614714,0.580532,0.235875,0.323846,0.272141,0.182405,0.919329,0.748724,0.234301,0.012746,0.027062,0.017869,0.02893,0.027651,,427.75,20260804_194048,mc_cv_fsm_aksvd_nci_full_atoms1024_20260804_194048_20260804_203342
pipeline,fsm+aksvd,fsm,aksvd,aksvd,fsm_aksvd,nci_full,1024,GradientBoosting,mccv,5,ok,0.603396,0.611838,0.606668,0.570224,0.243161,0.264615,0.252012,0.165581,0.926475,0.705144,0.214522,0.010741,0.021251,0.004075,0.021243,0.016984,,427.75,20260804_194048,mc_cv_fsm_aksvd_nci_full_atoms1024_20260804_194048_20260804_203342
pipeline,fsm+aksvd,fsm,aksvd,aksvd,fsm_aksvd,nci_full,1024,LinearSVM,mccv,5,ok,0.582467,0.630432,0.597278,0.567885,0.199172,0.326154,0.244644,0.158395,0.906154,0.736632,0.206418,0.00644,0.016029,0.018088,0.019114,0.026138,,427.75,20260804_194048,mc_cv_fsm_aksvd_nci_full_atoms1024_20260804_194048_20260804_203342
pipeline,fsm+aksvd,fsm,aksvd,aksvd,fsm_aksvd,nci_full,1024,RandomForest,mccv,5,ok,0.619583,0.639069,0.626345,0.602794,0.272884,0.321538,0.291312,0.226867,0.9268,0.748893,0.256356,0.009869,0.019583,0.01706,0.021969,0.010558,,427.75,20260804_194048,mc_cv_fsm_aksvd_nci_full_atoms1024_20260804_194048_20260804_203342
pipeline,fsm+aksvd,fsm,aksvd,aksvd,fsm_aksvd,nci_full,2048,LogisticRegression,mccv,5,ok,0.597738,0.624071,0.605723,0.585518,0.230505,0.299231,0.254685,0.190943,0.918426,0.753833,0.218098,0.010537,0.021778,0.009849,0.022139,0.021074,,1059.23,20260804_150357,mc_cv_fsm_aksvd_nci_full_atoms2048_20260804_150357_20260804_165536
pipeline,fsm+aksvd,fsm,aksvd,aksvd,fsm_aksvd,nci_full,2048,GradientBoosting,mccv,5,ok,0.586651,0.627829,0.599332,0.567059,0.207846,0.317692,0.247246,0.159466,0.908861,0.699623,0.208951,0.013352,0.021817,0.011886,0.024475,0.023343,,1059.23,20260804_150357,mc_cv_fsm_aksvd_nci_full_atoms2048_20260804_150357_20260804_165536
pipeline,fsm+aksvd,fsm,aksvd,aksvd,fsm_aksvd,nci_full,2048,LinearSVM,mccv,5,ok,0.585451,0.614927,0.596167,0.568859,0.206812,0.284615,0.237808,0.159295,0.914239,0.734636,0.197575,0.011077,0.019133,0.008297,0.019931,0.018046,,1059.23,20260804_150357,mc_cv_fsm_aksvd_nci_full_atoms2048_20260804_150357_20260804_165536
pipeline,fsm+aksvd,fsm,aksvd,aksvd,fsm_aksvd,nci_full,2048,RandomForest,mccv,5,ok,0.630053,0.631481,0.62797,0.60279,0.294638,0.3,0.291763,0.226899,0.931853,0.747644,0.259224,0.006046,0.012767,0.021689,0.013983,0.026511,,1059.23,20260804_150357,mc_cv_fsm_aksvd_nci_full_atoms2048_20260804_150357_20260804_165536
pipeline,fsm+lcksvd,fsm,lcksvd,lcksvd,fsm_lcksvd,nci_full,128,LogisticRegression,mccv,2,ok,0.596878,0.669398,0.618618,0.588575,0.224074,0.409615,0.288282,0.197347,0.904801,0.764293,0.255654,0.008778,0.009617,0.014149,0.005578,0.008527,,199.16,20260808_035605,mc_cv_fsm_lcksvd_nci_full_atoms128_20260808_035605_20260808_040835
pipeline,fsm+lcksvd,fsm,lcksvd,lcksvd,fsm_lcksvd,nci_full,128,GradientBoosting,mccv,2,ok,0.610885,0.644804,0.62443,0.593661,0.25487,0.338462,0.289913,0.206079,0.922397,0.757983,0.253094,0.004224,0.011629,0.001943,0.012654,0.018139,,199.16,20260808_035605,mc_cv_fsm_lcksvd_nci_full_atoms128_20260808_035605_20260808_040835
pipeline,fsm+lcksvd,fsm,lcksvd,lcksvd,fsm_lcksvd,nci_full,128,LinearSVM,mccv,2,ok,0.590142,0.64659,0.605463,0.586365,0.212841,0.361538,0.261896,0.193634,0.904891,0.763393,0.227578,0.003348,0.007632,0.009367,0.014587,0.006092,,199.16,20260808_035605,mc_cv_fsm_lcksvd_nci_full_atoms128_20260808_035605_20260808_040835
pipeline,fsm+lcksvd,fsm,lcksvd,lcksvd,fsm_lcksvd,nci_full,128,RandomForest,mccv,2,ok,0.639305,0.657609,0.647741,0.615266,0.310639,0.353846,0.330823,0.246653,0.932864,0.790972,0.296343,0.011428,0.02207,0.001256,0.023157,0.015327,,199.16,20260808_035605,mc_cv_fsm_lcksvd_nci_full_atoms128_20260808_035605_20260808_040835
pipeline,fsm+lcksvd,fsm,lcksvd,lcksvd,fsm_lcksvd,nci_full,256,LogisticRegression,mccv,2,ok,0.600314,0.644957,0.616949,0.587153,0.233613,0.346154,0.278657,0.194073,0.915719,0.757809,0.241057,0.009759,0.015836,0.021509,0.016386,0.02632,,266.23,20260808_041114,mc_cv_fsm_lcksvd_nci_full_atoms256_20260808_041114_20260808_042559
pipeline,fsm+lcksvd,fsm,lcksvd,lcksvd,fsm_lcksvd,nci_full,256,GradientBoosting,mccv,2,ok,0.606073,0.632966,0.617415,0.589881,0.246419,0.313462,0.27578,0.201848,0.922487,0.740279,0.237465,0.020058,0.036458,0.023465,0.038987,0.048213,,266.23,20260808_041114,mc_cv_fsm_lcksvd_nci_full_atoms256_20260808_041114_20260808_042559
pipeline,fsm+lcksvd,fsm,lcksvd,lcksvd,fsm_lcksvd,nci_full,256,LinearSVM,mccv,2,ok,0.584605,0.66969,0.606646,0.583282,0.199275,0.423077,0.270936,0.187157,0.89316,0.752767,0.239638,0.013155,0.024383,0.024688,0.028209,0.023366,,266.23,20260808_041114,mc_cv_fsm_lcksvd_nci_full_atoms256_20260808_041114_20260808_042559
pipeline,fsm+lcksvd,fsm,lcksvd,lcksvd,fsm_lcksvd,nci_full,256,RandomForest,mccv,2,ok,0.626475,0.656265,0.63867,0.618188,0.28501,0.357692,0.31601,0.255018,0.926818,0.77432,0.280683,0.018583,0.031355,0.024614,0.033301,0.030135,,266.23,20260808_041114,mc_cv_fsm_lcksvd_nci_full_atoms256_20260808_041114_20260808_042559
pipeline,fsm+lcksvd,fsm,lcksvd,lcksvd,fsm_lcksvd,nci_full,512,LogisticRegression,mccv,2,ok,0.591082,0.640919,0.608188,0.583282,0.215453,0.344231,0.264454,0.183578,0.909764,0.782971,0.226367,0.012756,0.019949,0.008143,0.020362,0.013078,,585.63,20260805_210537,mc_cv_fsm_lcksvd_nci_full_atoms512_20260805_210537_20260805_213119
pipeline,fsm+lcksvd,fsm,lcksvd,lcksvd,fsm_lcksvd,nci_full,512,GradientBoosting,mccv,2,ok,0.609478,0.590919,0.596619,0.578022,0.257388,0.213462,0.228314,0.178185,0.932954,0.733112,0.19751,0.006141,0.018388,0.005321,0.006771,0.02665,,585.63,20260805_210537,mc_cv_fsm_lcksvd_nci_full_atoms512_20260805_210537_20260805_213119
pipeline,fsm+lcksvd,fsm,lcksvd,lcksvd,fsm_lcksvd,nci_full,512,LinearSVM,mccv,2,ok,0.57823,0.639696,0.594674,0.576958,0.189633,0.357692,0.245713,0.171546,0.895236,0.776782,0.208269,0.023514,0.033585,0.006496,0.032891,0.011026,,585.63,20260805_210537,mc_cv_fsm_lcksvd_nci_full_atoms512_20260805_210537_20260805_213119
pipeline,fsm+lcksvd,fsm,lcksvd,lcksvd,fsm_lcksvd,nci_full,512,RandomForest,mccv,2,ok,0.640047,0.619372,0.625781,0.601664,0.315858,0.269231,0.28473,0.220834,0.936654,0.776946,0.256135,0.000999,0.004299,0.015028,0.007407,0.006297,,585.63,20260805_210537,mc_cv_fsm_lcksvd_nci_full_atoms512_20260805_210537_20260805_213119
pipeline,fsm+lcksvd,fsm,lcksvd,lcksvd,fsm_lcksvd,nci_full,1024,LogisticRegression,mccv,2,ok,0.593744,0.660587,0.614684,0.586498,0.218727,0.390385,0.279984,0.192034,0.905432,0.765052,0.245239,0.013427,0.021553,0.002035,0.021678,0.005004,,2283.85,20260805_183204,mc_cv_fsm_lcksvd_nci_full_atoms1024_20260805_183204_20260805_195455
pipeline,fsm+lcksvd,fsm,lcksvd,lcksvd,fsm_lcksvd,nci_full,1024,GradientBoosting,mccv,2,ok,0.597483,0.623792,0.608453,0.572395,0.230102,0.296154,0.258808,0.168943,0.920682,0.714178,0.21964,0.016034,0.032099,0.012898,0.033886,0.018615,,2283.85,20260805_183204,mc_cv_fsm_lcksvd_nci_full_atoms1024_20260805_183204_20260805_195455
pipeline,fsm+lcksvd,fsm,lcksvd,lcksvd,fsm_lcksvd,nci_full,1024,LinearSVM,mccv,2,ok,0.598875,0.632664,0.611834,0.582574,0.231979,0.317308,0.266873,0.184281,0.918426,0.764807,0.228627,0.002944,0.010216,0.004636,0.011103,0.002423,,2283.85,20260805_183204,mc_cv_fsm_lcksvd_nci_full_atoms1024_20260805_183204_20260805_195455
pipeline,fsm+lcksvd,fsm,lcksvd,lcksvd,fsm_lcksvd,nci_full,1024,RandomForest,mccv,2,ok,0.630827,0.660239,0.642717,0.606388,0.293337,0.363462,0.322821,0.23124,0.929164,0.76728,0.288847,0.017357,0.037315,0.041077,0.039389,0.000548,,2283.85,20260805_183204,mc_cv_fsm_lcksvd_nci_full_atoms1024_20260805_183204_20260805_195455
pipeline,fsm+online_dl,fsm,online_dl,online_dl,fsm_online_dl,nci_full,64,LogisticRegression,mccv,2,ok,0.575692,0.615445,0.587558,0.561076,0.187094,0.294231,0.224945,0.142398,0.906515,0.736897,0.185575,0.00851,0.027253,0.003242,0.030643,0.012081,,805.51,20260805_092444,mc_cv_fsm_online_dl_nci_full_atoms64_20260805_092444_20260805_095815
pipeline,fsm+online_dl,fsm,online_dl,online_dl,fsm_online_dl,nci_full,64,GradientBoosting,mccv,2,ok,0.601387,0.618182,0.608029,0.581893,0.23849,0.280769,0.256161,0.186723,0.923931,0.727349,0.218263,0.006614,0.017603,0.006443,0.016338,0.026536,,805.51,20260805_092444,mc_cv_fsm_online_dl_nci_full_atoms64_20260805_092444_20260805_095815
pipeline,fsm+online_dl,fsm,online_dl,online_dl,fsm_online_dl,nci_full,64,LinearSVM,mccv,2,ok,0.588505,0.644809,0.605761,0.577602,0.209815,0.357692,0.262353,0.172922,0.904981,0.768276,0.225602,0.012875,0.015693,0.005326,0.013443,0.001977,,805.51,20260805_092444,mc_cv_fsm_online_dl_nci_full_atoms64_20260805_092444_20260805_095815
pipeline,fsm+online_dl,fsm,online_dl,online_dl,fsm_online_dl,nci_full,64,RandomForest,mccv,2,ok,0.621511,0.650795,0.631891,0.608222,0.275559,0.348077,0.303398,0.235303,0.925104,0.767346,0.269076,0.002199,0.003168,0.011266,0.003086,0.023507,,805.51,20260805_092444,mc_cv_fsm_online_dl_nci_full_atoms64_20260805_092444_20260805_095815
pipeline,fsm+online_dl,fsm,online_dl,online_dl,fsm_online_dl,nci_full,128,LogisticRegression,mccv,2,ok,0.601062,0.601257,0.601024,0.563227,0.239541,0.240385,0.239696,0.152598,0.928262,0.708749,0.202217,0.011154,0.019473,0.025026,0.022265,0.0202,,919.83,20260805_095853,mc_cv_fsm_online_dl_nci_full_atoms128_20260805_095853_20260805_103610
pipeline,fsm+online_dl,fsm,online_dl,online_dl,fsm_online_dl,nci_full,128,GradientBoosting,mccv,2,ok,0.584371,0.611478,0.592233,0.57863,0.204946,0.276923,0.229743,0.181611,0.914636,0.710203,0.191823,0.009052,0.028648,0.02548,0.028364,6.4e-05,,919.83,20260805_095853,mc_cv_fsm_online_dl_nci_full_atoms128_20260805_095853_20260805_103610
pipeline,fsm+online_dl,fsm,online_dl,online_dl,fsm_online_dl,nci_full,128,LinearSVM,mccv,2,ok,0.593177,0.648957,0.611922,0.57784,0.218824,0.361538,0.272158,0.178617,0.909403,0.744996,0.235437,0.002341,0.008055,0.008854,0.010623,0.009399,,919.83,20260805_095853,mc_cv_fsm_online_dl_nci_full_atoms128_20260805_095853_20260805_103610
pipeline,fsm+online_dl,fsm,online_dl,online_dl,fsm_online_dl,nci_full,128,RandomForest,mccv,2,ok,0.61609,0.619715,0.616623,0.591792,0.267827,0.276923,0.269839,0.203044,0.930337,0.755095,0.234814,0.011725,0.027319,0.0003,0.024068,0.00847,,919.83,20260805_095853,mc_cv_fsm_online_dl_nci_full_atoms128_20260805_095853_20260805_103610
pipeline,fsm+online_dl,fsm,online_dl,online_dl,fsm_online_dl,nci_full,256,LogisticRegression,mccv,2,ok,0.594517,0.647697,0.612933,0.578908,0.221663,0.357692,0.273565,0.180155,0.910485,0.750816,0.236249,0.022565,0.040376,0.030335,0.043401,0.034732,,1103.44,20260805_112126,mc_cv_fsm_online_dl_nci_full_atoms256_20260805_112126_20260805_120459
pipeline,fsm+online_dl,fsm,online_dl,online_dl,fsm_online_dl,nci_full,256,GradientBoosting,mccv,2,ok,0.594718,0.57128,0.576574,0.56382,0.22971,0.171154,0.187672,0.152372,0.933857,0.707133,0.160867,0.027668,0.061761,0.014851,0.044605,0.003263,,1103.44,20260805_112126,mc_cv_fsm_online_dl_nci_full_atoms256_20260805_112126_20260805_120459
pipeline,fsm+online_dl,fsm,online_dl,online_dl,fsm_online_dl,nci_full,256,LinearSVM,mccv,2,ok,0.59264,0.650954,0.606877,0.578956,0.217351,0.375,0.267039,0.177998,0.901011,0.767576,0.233378,0.025042,0.029918,0.029956,0.02475,0.03385,,1103.44,20260805_112126,mc_cv_fsm_online_dl_nci_full_atoms256_20260805_112126_20260805_120459
pipeline,fsm+online_dl,fsm,online_dl,online_dl,fsm_online_dl,nci_full,256,RandomForest,mccv,2,ok,0.596147,0.612271,0.603367,0.594983,0.228588,0.269231,0.247244,0.208195,0.923119,0.762251,0.207791,0.014662,0.02813,0.008986,0.029603,0.007016,,1103.44,20260805_112126,mc_cv_fsm_online_dl_nci_full_atoms256_20260805_112126_20260805_120459
pipeline,fsm+online_dl,fsm,online_dl,online_dl,fsm_online_dl,nci_full,512,LogisticRegression,mccv,2,ok,0.595122,0.630898,0.609148,0.577691,0.224634,0.315385,0.262382,0.176283,0.916802,0.75874,0.223171,0.004061,0.007864,0.000346,0.00847,0.005356,,2465.0,20260805_120943,mc_cv_fsm_online_dl_nci_full_atoms512_20260805_120943_20260805_133914
pipeline,fsm+online_dl,fsm,online_dl,online_dl,fsm_online_dl,nci_full,512,GradientBoosting,mccv,2,ok,0.571362,0.554206,0.559936,0.539441,0.184607,0.142308,0.157805,0.113329,0.92745,0.620887,0.123368,0.01761,0.027193,0.032455,0.04007,0.034021,,2465.0,20260805_120943,mc_cv_fsm_online_dl_nci_full_atoms512_20260805_120943_20260805_133914
pipeline,fsm+online_dl,fsm,online_dl,online_dl,fsm_online_dl,nci_full,512,LinearSVM,mccv,2,ok,0.590542,0.64054,0.606648,0.569407,0.21437,0.344231,0.26181,0.160587,0.909042,0.755523,0.224694,0.002697,0.003171,0.001629,0.006403,0.011688,,2465.0,20260805_120943,mc_cv_fsm_online_dl_nci_full_atoms512_20260805_120943_20260805_133914
pipeline,fsm+online_dl,fsm,online_dl,online_dl,fsm_online_dl,nci_full,512,RandomForest,mccv,2,ok,0.606147,0.589831,0.59514,0.573739,0.250825,0.213462,0.226485,0.169672,0.930879,0.728574,0.193683,0.013903,0.02016,0.008162,0.031795,0.001675,,2465.0,20260805_120943,mc_cv_fsm_online_dl_nci_full_atoms512_20260805_120943_20260805_133914
pipeline,fsm+online_dl,fsm,online_dl,online_dl,fsm_online_dl,nci_full,1024,LogisticRegression,mccv,2,ok,0.605438,0.692442,0.63063,0.596595,0.238842,0.457692,0.312232,0.218109,0.905162,0.753609,0.284214,0.007738,0.007198,0.014879,0.000664,0.007244,,5659.6,20260805_135229,mc_cv_fsm_online_dl_nci_full_atoms1024_20260805_135229_20260805_170944
pipeline,fsm+online_dl,fsm,online_dl,online_dl,fsm_online_dl,nci_full,1024,GradientBoosting,mccv,2,ok,0.568247,0.58588,0.575417,0.552481,0.175242,0.223077,0.195914,0.136001,0.914636,0.648466,0.152987,0.013959,0.029577,0.04701,0.030103,0.043831,,5659.6,20260805_135229,mc_cv_fsm_online_dl_nci_full_atoms1024_20260805_135229_20260805_170944
pipeline,fsm+online_dl,fsm,online_dl,online_dl,fsm_online_dl,nci_full,1024,LinearSVM,mccv,2,ok,0.600248,0.694457,0.626015,0.593226,0.228151,0.467308,0.305768,0.210435,0.900289,0.752778,0.278894,0.006117,0.005677,0.013989,0.000375,0.011343,,5659.6,20260805_135229,mc_cv_fsm_online_dl_nci_full_atoms1024_20260805_135229_20260805_170944
